날짜,기준가,전일대비,등락율(%),설정액(억),순 자산액(억),과표기준가,현재가,대비,등락률,거래량,거래대금,,,,,,,,,
2019.04.15,1089.9, 3.55,0.33,166,181,"1,015.69","2,242.88",9.43,0.42,"404,160","6,668,128",,,,,,,,,
2019.04.12,1086.35, 1.77,-0.16,166,180,"1,015.74","2,233.45",9.01,0.41,"449,634","6,098,417",,,,,,,,,
2019.04.11,1088.12, 4.61,0.43,166,180,"1,015.76","2,224.44",0.05,0,"402,016","6,022,086",,,,,,,,,
2019.04.10,1083.51, 1.29,0.12,166,180,"1,015.79","2,224.39",10.83,0.49,"399,694","5,135,093",,,,,,,,,
2019.04.09,1082.22, 1.68,-0.15,166,180,"1,015.81","2,213.56",2.96,0.13,"414,809","4,904,129",,,,,,,,,
2019.04.08,1083.9, 2.01,0.19,162,176,"1,015.83","2,210.60",0.99,0.04,"347,910","4,660,047",,,,,,,,,
2019.04.05,1081.89, 2.01,0.19,162,176,"1,015.88","2,209.61",3.08,0.14,"517,153","4,215,786",,,,,,,,,
2019.04.04,1079.88, 15.41,1.45,163,176,"1,015.90","2,206.53",3.26,0.15,"431,013","4,857,554",,,,,,,,,
2019.04.03,1064.47, 4.80,0.45,163,173,"1,015.91","2,203.27",26.09,1.2,"358,644","5,466,968",,,,,,,,,
2019.04.02,1059.67, 14.68,1.4,163,173,"1,015.93","2,177.18",8.9,0.41,"257,453","4,247,457",,,,,,,,,
2019.04.01,1044.99, 5.38,0.52,163,170,"1,016.00","2,168.28",27.61,1.29,"263,312","4,365,111",,,,,,,,,
2019.03.29,1039.61, 5.87,-0.56,163,169,"1,015.96","2,140.67",12.57,0.59,"364,618","5,248,941",,,,,,,,,
2019.03.28,1045.48, 0.85,-0.08,163,170,"1,013.87","2,128.10",-17.52,-0.82,"288,036","4,403,905",,,,,,,,,
2019.03.27,1046.33, 0.66,0.06,163,170,"1,013.89","2,145.62",-3.18,-0.15,"363,169","4,490,155",,,,,,,,,
2019.03.26,1045.67, 21.71,-2.03,163,170,"1,013.90","2,148.80",3.94,0.18,"301,253","4,248,900",,,,,,,,,
2019.03.25,1067.38, 2.66,0.25,163,174,"1,013.92","2,144.86",-42.09,-1.92,"307,071","4,136,472",,,,,,,,,
2019.03.22,1064.72, 9.38,0.89,163,174,"1,013.97","2,186.95",2.07,0.09,"333,617","6,881,722",,,,,,,,,
2019.03.21,1055.34, 0.47,0.04,163,172,"1,013.99","2,184.88",7.78,0.36,"342,747","6,229,925",,,,,,,,,
2019.03.20,1054.87, 0.42,-0.04,163,172,"1,014.00","2,177.10",-0.52,-0.02,"317,606","4,175,741",,,,,,,,,
2019.03.19,1055.29, 0.07,0.01,163,172,"1,014.02","2,177.62",-1.87,-0.09,"319,702","3,867,859",,,,,,,,,
2019.03.18,1055.22, 11.73,1.12,163,172,"1,014.14","2,179.49",3.38,0.16,"257,951","4,093,226",,,,,,,,,
2019.03.15,1043.49, 2.50,0.24,163,170,"1,014.18","2,176.11",20.43,0.95,"387,135","6,821,323",,,,,,,,,
2019.03.14,1040.99, 6.75,-0.64,163,170,"1,014.20","2,155.68",7.27,0.34,"341,009","5,882,524",,,,,,,,,
2019.03.13,1047.74, 10.15,0.98,163,171,"1,014.22","2,148.41",-8.77,-0.41,"285,600","4,088,450",,,,,,,,,
2019.03.12,1037.59, 0.82,0.08,163,169,"1,014.24","2,157.18",19.08,0.89,"355,282","4,222,805",,,,,,,,,
2019.03.11,1036.77, 15.33,-1.46,163,169,"1,014.26","2,138.10",0.66,0.03,"272,103","4,077,476",,,,,,,,,
2019.03.08,1052.1, 4.09,-0.39,163,172,"1,014.44","2,137.44",-28.35,-1.31,"313,314","4,497,331",,,,,,,,,
2019.03.07,1056.19, 2.09,-0.2,163,172,"1,014.49","2,165.79",-9.81,-0.45,"292,578","4,858,918",,,,,,,,,
2019.03.06,1058.28, 7.86,-0.74,163,173,"1,014.50","2,175.60",-3.63,-0.17,"328,943","4,828,088",,,,,,,,,
2019.03.05,1066.14, 5.01,-0.47,163,174,"1,014.53","2,179.23",-11.43,-0.52,"313,145","4,980,940",,,,,,,,,
2019.03.04,1071.15, 19.17,-1.76,163,174,"1,014.56","2,190.66",-4.78,-0.22,"373,166","6,405,237",,,,,,,,,
2019.02.28,1090.32, 3.40,0.31,163,178,"1,014.63","2,195.44",-39.35,-1.76,"510,022","8,307,295",,,,,,,,,
2019.02.27,1086.92, 4.63,-0.42,163,177,"1,014.61","2,234.79",8.19,0.37,"301,513","4,914,612",,,,,,,,,
2019.02.26,1091.55, 1.20,0.11,163,178,"1,014.63","2,226.60",-5.96,-0.27,"331,962","5,024,237",,,,,,,,,
2019.02.25,1090.35, 1.09,0.1,164,179,"1,014.64","2,232.56",2.06,0.09,"339,233","4,689,860",,,,,,,,,
2019.02.22,1089.26, 0.04,0,165,180,"1,014.70","2,230.50",1.84,0.08,"409,310","4,645,184",,,,,,,,,
2019.02.21,1089.22, 12.79,1.19,165,180,"1,014.73","2,228.66",-1.1,-0.05,"382,510","5,480,909",,,,,,,,,
2019.02.20,1076.43, 3.67,-0.34,165,178,"1,014.72","2,229.76",24.13,1.09,"374,342","5,948,416",,,,,,,,,
2019.02.19,1080.1, 7.64,0.71,165,178,"1,014.74","2,205.63",-5.26,-0.24,"389,093","4,534,559",,,,,,,,,
2019.02.18,1072.46, 17.62,-1.62,165,177,"1,014.75","2,210.89",14.8,0.67,"314,370","4,668,186",,,,,,,,,
2019.02.15,1090.08, 13.38,1.24,165,180,"1,014.81","2,196.09",-29.76,-1.34,"400,591","5,097,630",,,,,,,,,
2019.02.14,1076.7, 4.82,0.45,165,178,"1,014.93","2,225.85",24.37,1.11,"573,362","6,426,022",,,,,,,,,
2019.02.13,1071.88, 6.33,0.59,165,177,"1,014.96","2,201.48",11.01,0.5,"421,989","5,585,494",,,,,,,,,
2019.02.12,1065.55, 2.19,0.21,164,175,"1,014.97","2,190.47",9.74,0.45,"429,940","5,929,463",,,,,,,,,
2019.02.11,1063.36, 16.14,-1.5,164,175,"1,015.04","2,180.73",3.68,0.17,"406,059","5,327,610",,,,,,,,,
2019.02.08,1079.5, 0.20,-0.02,165,178,"1,015.12","2,177.05",-26.37,-1.2,"391,029","5,728,529",,,,,,,,,
2019.02.07,1079.7, 0.61,-0.06,165,178,"1,015.14","2,203.42",-0.04,0,"427,842","6,339,360",,,,,,,,,
2019.02.01,1080.31, 3.02,-0.28,165,178,"1,015.11","2,203.46",-1.39,-0.06,"479,378","6,873,999",,,,,,,,,
2019.01.31,1083.33, 14.25,1.33,167,181,"1,015.15","2,204.85",-1.35,-0.06,"545,247","7,762,306",,,,,,,,,
2019.01.30,1069.08, 5.10,0.48,167,179,"1,015.16","2,206.20",22.84,1.05,"480,390","6,875,692",,,,,,,,,
2019.01.29,1063.98, 0.25,-0.02,168,179,"1,015.17","2,183.36",6.06,0.28,"552,586","6,504,582",,,,,,,,,
2019.01.28,1064.23, 20.07,1.92,168,179,"1,015.16","2,177.30",-0.43,-0.02,"371,618","6,060,559",,,,,,,,,
2019.01.25,1044.16, 10.42,1.01,169,176,"1,015.16","2,177.73",32.7,1.52,"410,001","7,065,652",,,,,,,,,
2019.01.24,1033.74, 4.50,0.44,169,174,"1,015.18","2,145.03",17.25,0.81,"413,652","6,035,836",,,,,,,,,
2019.01.23,1029.24, 5.30,-0.51,169,174,"1,015.20","2,127.78",10.01,0.47,"408,600","5,170,561",,,,,,,,,
2019.01.22,1034.54, 0.79,0.08,169,174,"1,015.21","2,117.77",-6.84,-0.32,"419,441","4,897,406",,,,,,,,,
2019.01.21,1033.75, 7.73,0.75,169,175,"1,015.23","2,124.61",0.33,0.02,"398,034","5,320,635",,,,,,,,,
2019.01.18,1026.02, 2.01,0.2,169,174,"1,015.28","2,124.28",17.22,0.82,"456,737","5,356,125",,,,,,,,,
2019.01.17,1024.01, 5.04,0.49,169,173,"1,015.29","2,107.06",0.96,0.05,"475,884","5,857,766",,,,,,,,,
2019.01.16,1018.97, 19.08,1.91,170,173,"1,015.31","2,106.10",8.92,0.43,"500,078","5,352,467",,,,,,,,,
2019.01.15,999.89, 8.23,-0.82,170,170,"1,015.32","2,097.18",32.66,1.58,"439,488","5,236,963",,,,,,,,,
2019.01.14,1008.12, 6.24,0.62,170,171,"1,015.34","2,064.52",-11.05,-0.53,"432,890","4,941,021",,,,,,,,,
2019.01.11,1001.88, 0.14,-0.01,169,170,"1,015.39","2,075.57",12.29,0.6,"380,061","4,592,460",,,,,,,,,
2019.01.10,1002.02, 22.42,2.29,169,170,"1,015.40","2,063.28",-1.43,-0.07,"382,877","5,434,257",,,,,,,,,
2019.01.09,979.6, 7.33,-0.74,169,166,"1,015.42","2,064.71",39.44,1.95,"386,247","5,532,688",,,,,,,,,
2019.01.08,986.93, 14.42,1.48,169,167,"1,015.43","2,025.27",-11.83,-0.58,"397,831","4,826,641",,,,,,,,,
2019.01.07,972.51, 7.66,0.79,169,165,"1,015.45","2,037.10",26.85,1.34,"440,191","5,301,385",,,,,,,,,
2019.01.04,964.85, 9.55,-0.98,169,163,"1,015.49","2,010.25",16.55,0.83,"408,990","5,490,147",,,,,,,,,
2019.01.03,974.4, 14.11,-1.43,169,165,"1,015.51","1,993.70",-16.3,-0.81,"427,976","5,358,519",,,,,,,,,
2019.01.02,988.51, 0.03,0,169,167,"1,015.52","2,010.00",-31.04,-1.52,"326,367","4,295,871",,,,,,,,,
2018.12.31,988.54, 4.73,0.48,169,167,"1,015.55","2,041.04",12.6,0.62,"352,677","4,120,695",,,,,,,,,
2018.12.28,983.81, 15.62,1.61,169,167,"1,015.05","2,028.44",0.43,0.02,"398,021","5,351,003",,,,,,,,,
2018.12.27,968.19, 13.41,-1.37,169,164,"1,000.42","2,028.01",-27,-1.31,"321,499","5,424,078",,,,,,,,,
2018.12.26,981.6, 2.09,-0.21,169,166,"1,000.43","2,055.01",-6.48,-0.31,"285,275","3,843,849",,,,,,,,,
2018.12.24,983.69, 1.09,0.11,169,166,"1,000.46","2,061.49",1.37,0.07,"311,388","5,492,537",,,,,,,,,
2018.12.21,982.6, 9.52,-0.96,169,166,"1,000.51","2,060.12",-18.72,-0.9,"421,064","5,483,090",,,,,,,,,
2018.12.20,992.12, 7.53,0.76,169,168,"1,000.52","2,078.84",16.73,0.81,"418,796","5,124,894",,,,,,,,,
2018.12.19,984.59, 4.48,-0.45,169,166,"1,000.54","2,062.11",-8.98,-0.43,"429,530","5,241,610",,,,,,,,,
2018.12.18,989.07, 2.67,0.27,169,167,"1,000.55","2,071.09",1.71,0.08,"444,522","4,764,477",,,,,,,,,
2018.12.17,986.4, 15.27,-1.52,169,167,"1,000.57","2,069.38",-26.17,-1.25,"448,237","5,784,241",,,,,,,,,
2018.12.14,1001.67, 4.05,0.41,169,169,"1,000.61","2,095.55",12.98,0.62,"379,818","7,941,965",,,,,,,,,
2018.12.13,997.62, 13.97,1.42,169,169,"1,000.62","2,082.57",29.6,1.44,"457,126","5,613,049",,,,,,,,,
2018.12.12,983.65, 1.74,-0.18,169,166,"1,000.64","2,052.97",-0.82,-0.04,"273,932","5,020,321",,,,,,,,,
2018.12.11,985.39, 11.51,-1.15,169,167,"1,000.65","2,053.79",-21.97,-1.06,"344,164","4,697,529",,,,,,,,,
2018.12.10,996.9, 4.39,0.44,169,168,"1,000.67","2,075.76",7.07,0.34,"371,590","4,318,800",,,,,,,,,
2018.12.07,992.51, 16.75,-1.66,169,167,"1,000.71","2,068.69",-32.62,-1.55,"537,409","5,606,457",,,,,,,,,
2018.12.06,1009.26, 6.98,-0.69,169,170,"1,000.72","2,101.31",-13.04,-0.62,"492,716","4,802,792",,,,,,,,,
2018.12.05,1016.24, 10.77,-1.05,170,172,"1,000.73","2,114.35",-17.58,-0.82,"507,517","5,539,552",,,,,,,,,
2018.12.04,1027.01, 18.55,1.84,171,175,"1,000.75","2,131.93",35.07,1.67,"436,588","5,571,246",,,,,,,,,
2018.12.03,1008.46, 10.51,-1.03,171,172,"1,000.76","2,096.86",-17.24,-0.82,"427,354","7,316,750",,,,,,,,,
2018.11.30,1018.97, 2.34,0.23,171,174,"1,000.81","2,114.10",5.88,0.28,"307,230","5,304,158",,,,,,,,,
2018.11.29,1016.63, 5.12,0.51,172,174,"1,000.82","2,108.22",8.8,0.42,"300,075","4,793,983",,,,,,,,,
2018.11.28,1011.51, 8.39,0.84,171,173,"1,000.84","2,099.42",16.4,0.79,"239,211","4,554,649",,,,,,,,,
2018.11.27,1003.12, 12.92,1.3,172,172,"1,000.85","2,083.02",25.54,1.24,"237,710","4,482,314",,,,,,,,,
2018.11.26,990.2, 5.73,-0.58,172,170,"1,000.86","2,057.48",-12.47,-0.6,"227,202","3,774,227",,,,,,,,,
2018.11.23,995.93, 1.65,-0.17,172,171,"1,000.91","2,069.95",-6.6,-0.32,"242,498","4,152,745",,,,,,,,,
2018.11.22,997.58, 4.77,-0.48,171,170,"1,000.92","2,076.55",-6.03,-0.29,"267,903","5,151,648",,,,,,,,,
2018.11.21,1002.35, 10.50,-1.04,171,171,"1,000.94","2,082.58",-17.98,-0.86,"281,685","5,043,725",,,,,,,,,
2018.11.20,1012.85, 2.59,0.26,171,173,"1,000.95","2,100.56",8.16,0.39,"273,198","4,703,756",,,,,,,,,
2018.11.19,1010.26, 0.14,-0.01,171,173,"1,000.96","2,092.40",4.34,0.21,"301,604","4,837,651",,,,,,,,,
2018.11.16,1010.4, 10.14,1.01,170,172,"1,001.01","2,088.06",20.01,0.97,"351,042","4,828,619",,,,,,,,,
2018.11.15,1000.26, 2.94,-0.29,170,170,"1,001.02","2,068.05",-3.18,-0.15,"339,046","5,561,968",,,,,,,,,
2018.11.14,1003.2, 7.63,-0.75,170,170,"1,001.04","2,071.23",-9.21,-0.44,"383,421","5,865,351",,,,,,,,,
2018.11.13,1010.83, 1.01,0.1,169,171,"1,001.05","2,080.44",-5.65,-0.27,"295,528","5,542,962",,,,,,,,,
2018.11.12,1009.82, 3.47,-0.34,169,171,"1,001.07","2,086.09",-6.54,-0.31,"298,072","5,260,639",,,,,,,,,
2018.11.09,1013.29, 6.78,0.67,169,171,"1,001.11","2,092.63",13.94,0.67,"328,034","5,987,514",,,,,,,,,
2018.11.08,1006.51, 4.53,-0.45,169,170,"1,001.12","2,078.69",-10.93,-0.52,"485,225","6,452,003",,,,,,,,,
2018.11.07,1011.04, 5.71,0.57,169,171,"1,001.14","2,089.62",12.7,0.61,"315,816","5,143,563",,,,,,,,,
2018.11.06,1005.33, 9.57,-0.94,169,170,"1,001.11","2,076.92",-19.08,-0.91,"361,302","4,917,286",,,,,,,,,
2018.11.05,1014.9, 36.34,3.71,169,171,"1,001.13","2,096.00",71.54,3.53,"371,978","6,798,069",,,,,,,,,
2018.11.02,978.56, 3.81,-0.39,169,165,"1,001.17","2,024.46",-5.23,-0.26,"343,813","5,965,853",,,,,,,,,
2018.11.01,982.37, 5.30,0.54,168,165,"1,001.19","2,029.69",15,0.74,"373,027","6,347,335",,,,,,,,,
2018.10.31,977.07, 9.27,0.96,166,163,"1,001.20","2,014.69",18.64,0.93,"441,585","7,022,060",,,,,,,,,
2018.10.30,967.8, 9.57,-0.98,167,162,"1,001.21","1,996.05",-31.1,-1.53,"427,304","6,359,734",,,,,,,,,
2018.10.29,977.37, 15.32,-1.54,166,163,"1,001.23","2,027.15",-36.15,-1.75,"449,197","6,688,109",,,,,,,,,
2018.10.26,992.69, 17.45,-1.73,166,165,"1,001.27","2,063.30",-34.28,-1.63,"376,014","7,607,756",,,,,,,,,
2018.10.25,1010.14, 5.45,-0.54,166,167,"1,001.28","2,097.58",-8.52,-0.4,"399,734","6,490,106",,,,,,,,,
2018.10.24,1015.59, 26.01,-2.5,165,168,"1,001.30","2,106.10",-55.61,-2.57,"373,468","6,995,701",,,,,,,,,
2018.10.23,1041.6, 2.36,0.23,165,172,"1,001.31","2,161.71",5.45,0.25,"308,740","3,910,411",,,,,,,,,
2018.10.22,1039.24, 4.11,0.4,166,172,"1,001.33","2,156.26",7.95,0.37,"351,771","4,875,051",,,,,,,,,
2018.10.19,1035.13, 10.05,-0.96,165,171,"1,001.37","2,148.31",-19.2,-0.89,"321,762","4,229,126",,,,,,,,,
2018.10.18,1045.18, 11.98,1.16,165,173,"1,001.39","2,167.51",22.39,1.04,"275,159","5,284,969",,,,,,,,,
2018.10.17,1033.2, 1.04,-0.1,165,171,"1,001.40","2,145.12",0,0,"222,512","3,936,707",,,,,,,,,
2018.10.16,1034.24, 8.23,-0.79,165,171,"1,001.42","2,145.12",-16.73,-0.77,"259,176","4,708,940",,,,,,,,,
2018.10.15,1042.47, 16.65,1.62,165,172,"1,001.43","2,161.85",32.18,1.51,"292,573","6,085,083",,,,,,,,,
2018.10.12,1025.82, 47.65,-4.44,165,169,"1,001.48","2,129.67",-98.94,-4.44,"411,919","8,335,698",,,,,,,,,
2018.10.11,1073.47, 8.30,-0.77,164,176,"1,001.49","2,228.61",-25.22,-1.12,"365,683","8,836,407",,,,,,,,,
2018.10.10,1081.77, 5.16,-0.47,164,177,"1,001.51","2,253.83",-13.69,-0.6,"214,644","4,478,791",,,,,,,,,
2018.10.08,1086.93, 2.50,-0.23,164,178,"1,001.54","2,267.52",-6.97,-0.31,"282,139","6,398,398",,,,,,,,,
2018.10.05,1089.43, 17.59,-1.59,163,178,"1,001.59","2,274.49",-35.08,-1.52,"309,502","7,606,334",,,,,,,,,
2018.10.04,1107.02, 13.87,-1.24,163,181,"1,001.60","2,309.57",-29.31,-1.25,"287,868","6,394,764",,,,,,,,,
2018.10.02,1120.89, 1.30,-0.12,163,183,"1,001.64","2,338.88",-4.19,-0.18,"278,310","5,541,730",,,,,,,,,
2018.10.01,1122.19, 8.55,-0.76,163,183,"1,001.65","2,343.07",-12.36,-0.52,"317,870","7,215,237",,,,,,,,,
2018.09.28,1130.74, 9.10,0.81,164,185,"1,001.66","2,355.43",16.26,0.7,"279,230","7,299,705",,,,,,,,,
2018.09.27,1121.64, 6.32,0.57,164,184,999.52,"2,339.17",15.72,0.68,"321,703","8,286,570",,,,,,,,,
2018.09.21,1115.32, 9.07,0.82,165,184,999.61,"2,323.45",14.99,0.65,"289,085","6,468,799",,,,,,,,,
2018.09.20,1106.25, 1.57,0.14,165,183,999.63,"2,308.46",-0.52,-0.02,"350,949","6,382,677",,,,,,,,,
2018.09.19,1104.68, 4.18,0.38,165,182,999.64,"2,308.98",5.97,0.26,"309,235","5,794,170",,,,,,,,,
2018.09.18,1100.5, 7.90,-0.71,165,182,999.66,"2,303.01",-15.24,-0.66,"343,167","5,079,753",,,,,,,,,
2018.09.17,1108.4, 18.42,1.69,165,183,999.68,"2,318.25",32.02,1.4,"292,236","5,839,237",,,,,,,,,
2018.09.14,1089.98, 0.03,0,165,180,999.72,"2,286.23",3.31,0.14,"301,308","6,598,920",,,,,,,,,
2018.09.13,1089.95, 0.76,-0.07,165,180,999.74,"2,282.92",-0.28,-0.01,"336,830","6,445,490",,,,,,,,,
2018.09.12,1090.71, 4.09,-0.37,165,180,999.75,"2,283.20",-5.46,-0.24,"368,210","6,188,337",,,,,,,,,
2018.09.11,1094.8, 3.62,0.33,165,180,999.77,"2,288.66",7.08,0.31,"312,612","5,599,499",,,,,,,,,
2018.09.10,1091.18, 5.71,-0.52,165,180,999.79,"2,281.58",-6.03,-0.26,"357,560","6,263,720",,,,,,,,,
2018.09.07,1096.89, 2.61,-0.24,165,181,999.83,"2,287.61",-4.16,-0.18,"387,510","5,679,574",,,,,,,,,
2018.09.06,1099.5, 14.89,-1.34,165,181,999.85,"2,291.77",-23.95,-1.03,"358,187","5,390,488",,,,,,,,,
2018.09.05,1114.39, 5.21,0.47,165,184,999.87,"2,315.72",8.69,0.38,"277,014","4,551,220",,,,,,,,,
2018.09.04,1109.18, 9.49,-0.85,165,183,999.89,"2,307.03",-15.85,-0.68,"230,513","4,096,555",,,,,,,,,
2018.09.03,1118.67, 7.21,0.65,164,184,999.9,"2,322.88",15.53,0.67,"255,908","5,525,835",,,,,,,,,
2018.08.31,1111.46, 0.49,0.04,164,182,999.95,"2,307.35",-1.68,-0.07,"286,926","5,252,383",,,,,,,,,
2018.08.30,1110.97, 3.18,0.29,164,182,999.97,"2,309.03",5.91,0.26,"268,214","4,807,772",,,,,,,,,
2018.08.29,1107.79, 1.21,0.11,164,182,999.98,"2,303.12",3.82,0.17,"276,889","5,503,107",,,,,,,,,
2018.08.28,1106.58, 10.82,-0.97,162,182,"1,000.00","2,299.30",6.09,0.27,"307,044","5,766,323",,,,,,,,,
2018.08.27,1117.4, 5.08,0.46,162,181,"1,015.63","2,293.21",10.61,0.46,"347,291","5,136,917",,,,,,,,,
2018.08.24,1112.32, 5.08,0.46,162,180,"1,015.68","2,282.60",9.27,0.41,"338,386","5,238,289",,,,,,,,,
2018.08.23,1107.24, 4.42,0.4,162,179,"1,015.70","2,273.33",3.27,0.14,"269,270","5,425,019",,,,,,,,,
2018.08.22,1102.82, 13.66,1.25,163,179,"1,015.71","2,270.06",22.18,0.99,"294,337","5,182,953",,,,,,,,,
2018.08.21,1089.16, 0.14,-0.01,162,177,"1,015.73","2,247.88",0.83,0.04,"271,600","4,418,976",,,,,,,,,
2018.08.20,1089.3, 1.17,0.11,163,177,"1,015.74","2,247.05",6.25,0.28,"238,377","4,645,284",,,,,,,,,
2018.08.17,1088.13, 10.96,-1,163,177,"1,015.79","2,240.80",-18.11,-0.8,"312,519","6,021,648",,,,,,,,,
2018.08.16,1099.09, 5.07,0.46,162,179,"1,015.81","2,258.91",10.46,0.47,"255,216","4,872,038",,,,,,,,,
2018.08.14,1094.02, 14.36,-1.3,162,178,"1,015.84","2,248.45",-34.34,-1.5,"335,380","5,950,055",,,,,,,,,
2018.08.13,1108.38, 14.94,-1.33,162,180,"1,015.85","2,282.79",-20.92,-0.91,"286,161","6,186,206",,,,,,,,,
2018.08.10,1123.32, 0.64,0.06,162,182,"1,015.91","2,303.71",2.26,0.1,"244,882","5,985,859",,,,,,,,,
2018.08.09,1122.68, 0.02,0,162,182,"1,015.92","2,301.45",1.29,0.06,"299,691","5,518,133",,,,,,,,,
2018.08.08,1122.7, 7.94,0.71,162,182,"1,015.94","2,300.16",13.66,0.6,"230,339","4,748,559",,,,,,,,,
2018.08.07,1114.76, 2.29,-0.21,162,180,"1,015.96","2,286.50",-1.18,-0.05,"244,548","4,607,350",,,,,,,,,
2018.08.06,1117.05, 8.11,0.73,162,181,"1,015.97","2,287.68",17.48,0.77,"270,494","4,312,568",,,,,,,,,
2018.08.03,1108.94, 20.19,-1.79,162,179,"1,016.02","2,270.20",-36.87,-1.6,"352,056","5,042,803",,,,,,,,,
2018.08.02,1129.13, 4.83,0.43,162,183,"1,016.04","2,307.07",11.81,0.51,"219,034","4,832,858",,,,,,,,,
2018.08.01,1124.3, 0.44,0.04,162,182,"1,016.05","2,295.26",1.75,0.08,"223,927","4,878,429",,,,,,,,,
2018.07.31,1123.86, 2.27,-0.2,162,182,"1,016.07","2,293.51",-1.48,-0.06,"206,497","4,552,317",,,,,,,,,
2018.07.30,1126.13, 3.66,0.33,161,181,"1,016.09","2,294.99",5.93,0.26,"262,143","5,091,586",,,,,,,,,
2018.07.27,1122.47, 8.87,0.8,161,181,"1,016.13","2,289.06",16.03,0.71,"303,334","6,357,106",,,,,,,,,
2018.07.26,1113.6, 2.69,-0.24,161,179,"1,016.14","2,273.03",-7.17,-0.31,"309,319","6,142,619",,,,,,,,,
2018.07.25,1116.29, 4.02,0.36,161,180,"1,016.16","2,280.20",10.89,0.48,"436,133","5,831,914",,,,,,,,,
2018.07.24,1112.27, 11.36,-1.01,161,179,"1,016.17","2,269.31",-19.88,-0.87,"334,290","5,549,481",,,,,,,,,
2018.07.23,1123.63, 3.69,0.33,161,181,"1,016.18","2,289.19",6.9,0.3,"353,236","4,910,685",,,,,,,,,
2018.07.20,1119.94, 2.16,-0.19,161,180,"1,016.25","2,282.29",-7.82,-0.34,"464,516","5,431,161",,,,,,,,,
2018.07.19,1122.1, 1.96,-0.17,162,181,"1,016.26","2,290.11",-7.81,-0.34,"402,771","5,032,249",,,,,,,,,
2018.07.18,1124.06, 2.73,-0.24,162,182,"1,016.27","2,297.92",-4.07,-0.18,"379,033","4,897,898",,,,,,,,,
2018.07.17,1126.79, 4.77,-0.42,162,183,"1,016.29","2,301.99",-8.91,-0.39,"297,122","4,968,950",,,,,,,,,
2018.07.16,1131.56, 15.11,1.35,162,183,"1,016.30","2,310.90",25.84,1.13,"291,562","6,500,717",,,,,,,,,
2018.07.13,1116.45, 0.61,0.05,161,179,"1,016.35","2,285.06",4.44,0.19,"364,407","6,157,666",,,,,,,,,
2018.07.12,1115.84, 7.18,-0.64,161,179,"1,016.36","2,280.62",-13.54,-0.59,"422,988","5,700,944",,,,,,,,,
2018.07.11,1123.02, 3.81,0.34,160,180,"1,016.37","2,294.16",8.36,0.37,"339,918","5,038,809",,,,,,,,,
2018.07.10,1119.21, 8.20,0.74,159,178,"1,016.39","2,285.80",12.93,0.57,"352,638","5,796,356",,,,,,,,,
2018.07.09,1111.01, 6.08,0.55,158,176,"1,016.40","2,272.87",15.32,0.68,"344,433","6,358,357",,,,,,,,,
2018.07.06,1104.93, 2.28,-0.21,158,175,"1,016.44","2,257.55",-7.91,-0.35,"346,883","5,166,569",,,,,,,,,
2018.07.05,1107.21, 4.52,-0.41,158,175,"1,016.46","2,265.46",-7.3,-0.32,"315,103","4,880,994",,,,,,,,,
2018.07.04,1111.73, 2.83,0.26,157,175,"1,016.47","2,272.76",1.22,0.05,"366,027","6,002,085",,,,,,,,,
2018.07.03,1108.9, 27.06,-2.38,157,174,"1,016.49","2,271.54",-54.59,-2.35,"393,265","5,990,017",,,,,,,,,
2018.07.02,1135.96, 5.56,0.49,157,179,"1,016.50","2,326.13",11.89,0.51,"396,663","6,309,713",,,,,,,,,
2018.06.29,1130.4, 12.45,-1.09,157,178,"1,016.47","2,314.24",-27.79,-1.19,"414,370","5,775,389",,,,,,,,,
2018.06.28,1142.85, 2.43,-0.21,157,179,"1,013.95","2,342.03",-8.89,-0.38,"526,625","7,007,325",,,,,,,,,
2018.06.27,1145.28, 2.92,-0.25,156,178,"1,013.97","2,350.92",-6.96,-0.3,"470,914","6,536,279",,,,,,,,,
2018.06.26,1148.2, 1.33,-0.12,156,179,"1,013.98","2,357.88",0.66,0.03,"415,079","5,683,866",,,,,,,,,
2018.06.25,1149.53, 10.14,0.89,155,178,"1,014.00","2,357.22",19.39,0.83,"537,263","6,604,291",,,,,,,,,
2018.06.22,1139.39, 11.66,-1.01,155,177,"1,014.04","2,337.83",-26.08,-1.1,"438,264","6,784,646",,,,,,,,,
2018.06.21,1151.05, 11.41,1,155,179,"1,014.06","2,363.91",23.8,1.02,"456,004","6,986,902",,,,,,,,,
2018.06.20,1139.64, 16.16,-1.4,154,176,"1,014.07","2,340.11",-36.13,-1.52,"606,304","7,994,621",,,,,,,,,
2018.06.19,1155.8, 14.17,-1.21,154,178,"1,014.08","2,376.24",-27.8,-1.16,"564,818","8,593,501",,,,,,,,,
2018.06.18,1169.97, 8.15,-0.69,153,179,"1,014.10","2,404.04",-19.44,-0.8,"502,361","9,089,895",,,,,,,,,
2018.06.15,1178.12, 23.25,-1.94,153,180,"1,014.14","2,423.48",-45.35,-1.84,"533,448","9,754,343",,,,,,,,,
2018.06.14,1201.37, 1.14,-0.09,153,184,"1,014.16","2,468.83",-1.32,-0.05,"613,166","9,615,203",,,,,,,,,
2018.06.12,1202.51, 8.85,0.74,154,185,"1,014.19","2,470.15",18.57,0.76,"427,946","7,025,547",,,,,,,,,
2018.06.11,1193.66, 11.18,-0.93,153,183,"1,014.20","2,451.58",-19,-0.77,"530,159","7,672,721",,,,,,,,,
